%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Oxygen Units: ml/l
Device: Aanderaa Optode 4175 (S/N 18) from: 2011-Oct-02 to: 2012-Aug-12
Device: Aanderaa Optode 4175 (S/N 1684) from: 2012-Aug-13 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-08-13
Sample Period: 60s from:2012-08-13 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Oxygen (ml/l) , Oxygen QC Flag , Oxygen Number Data Averaged , Oxygen Standard Deviation , Oxygen Bin Time Mean
205.461806 ,   1.496624 , 7 , 10 ,   0.002456 , 205.461792
205.468750 ,   1.514982 , 7 , 10 ,   0.006011 , 205.468736
205.475694 ,   1.522639 , 7 , 10 ,   0.008557 , 205.475681
205.482639 ,   1.574348 , 7 , 10 ,   0.015061 , 205.482625
205.489583 ,   1.634401 , 7 , 10 ,   0.020592 , 205.489570
205.496528 ,   1.676744 , 7 , 10 ,   0.009035 , 205.496514
205.503472 ,   1.687320 , 7 , 10 ,   0.004006 , 205.503458
205.510417 ,   1.668771 , 7 , 10 ,   0.006946 , 205.510403
205.517361 ,   1.644025 , 7 , 10 ,   0.007397 , 205.517347
205.524306 ,   1.626424 , 7 , 10 ,   0.008193 , 205.524292
205.531250 ,   1.673367 , 7 , 10 ,   0.014264 , 205.531236
205.538194 ,   1.619474 , 7 , 10 ,   0.012228 , 205.538181
205.545139 ,   1.598961 , 7 , 10 ,   0.003394 , 205.545125
205.552083 ,   1.605106 , 7 , 10 ,   0.005507 , 205.552070
205.559028 ,   1.612260 , 7 , 10 ,   0.001169 , 205.559014
205.565972 ,   1.608913 , 7 , 10 ,   0.006824 , 205.565958
205.572917 ,   1.614591 , 7 , 10 ,   0.004724 , 205.572903
205.579861 ,   1.618896 , 7 , 10 ,   0.001883 , 205.579847
205.586806 ,   1.629906 , 7 , 10 ,   0.002291 , 205.586792
205.593750 ,   1.635024 , 7 , 10 ,   0.002234 , 205.593736
205.600694 ,   1.623891 , 7 , 10 ,   0.001906 , 205.600681
205.607639 ,   1.606252 , 7 , 10 ,   0.010896 , 205.607625
205.614583 ,   1.581810 , 7 , 10 ,   0.003208 , 205.614570
205.621528 ,   1.587886 , 7 , 10 ,   0.003091 , 205.621514
205.628472 ,   1.600307 , 7 , 10 ,   0.003691 , 205.628458
205.635417 ,   1.609064 , 7 , 10 ,   0.009034 , 205.635403
205.642361 ,   1.649285 , 7 , 10 ,   0.014374 , 205.642347
205.649306 ,   1.658234 , 7 , 10 ,   0.004914 , 205.649292
205.656250 ,   1.641943 , 7 , 10 ,   0.005785 , 205.656236
205.663194 ,   1.628591 , 7 , 10 ,   0.001382 , 205.663181
205.670139 ,   1.630644 , 7 , 10 ,   0.001400 , 205.670125
205.677083 ,   1.631755 , 7 , 10 ,   0.002724 , 205.677070
205.684028 ,   1.600861 , 7 , 10 ,   0.014747 , 205.684014
205.690972 ,   1.582286 , 7 , 8 ,   0.002235 , 205.690264
205.697917 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.704861 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.711806 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.718750 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.725694 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.732639 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.739583 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.746528 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.753472 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.760417 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.767361 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.774306 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.781250 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.788194 ,   1.644758 , 7 , 7 ,   0.016963 , 205.789222
205.795139 ,   1.689632 , 7 , 10 ,   0.008208 , 205.795125
205.802083 ,   1.689725 , 7 , 10 ,   0.013123 , 205.802070
205.809028 ,   1.656015 , 7 , 10 ,   0.007554 , 205.809014
205.815972 ,   1.635195 , 7 , 10 ,   0.005248 , 205.815958
205.822917 ,   1.623822 , 7 , 10 ,   0.001552 , 205.822903
205.829861 ,   1.619213 , 7 , 10 ,   0.001504 , 205.829847
205.836806 ,   1.622622 , 7 , 10 ,   0.001485 , 205.836792
205.843750 ,   1.617344 , 7 , 10 ,   0.004111 , 205.843736
205.850694 ,   1.595148 , 7 , 10 ,   0.010006 , 205.850681
205.857639 ,   1.561226 , 7 , 10 ,   0.010164 , 205.857625
205.864583 ,   1.539159 , 7 , 10 ,   0.004472 , 205.864570
205.871528 ,   1.519054 , 7 , 10 ,   0.004244 , 205.871514
205.878472 ,   1.510537 , 7 , 10 ,   0.001313 , 205.878458
205.885417 ,   1.501846 , 7 , 10 ,   0.004951 , 205.885403
205.892361 ,   1.500700 , 7 , 10 ,   0.008793 , 205.892347
205.899306 ,   1.505644 , 7 , 10 ,   0.002071 , 205.899292
205.906250 ,   1.509023 , 7 , 10 ,   0.001198 , 205.906236
205.913194 ,   1.502212 , 7 , 10 ,   0.007683 , 205.913181
205.920139 ,   1.521472 , 7 , 10 ,   0.001784 , 205.920125
205.927083 ,   1.528070 , 7 , 10 ,   0.007276 , 205.927070
205.934028 ,   1.538270 , 7 , 10 ,   0.003758 , 205.934014
205.940972 ,   1.540040 , 7 , 10 ,   0.008015 , 205.940958
205.947917 ,   1.561846 , 7 , 10 ,   0.007526 , 205.947903
205.954861 ,   1.578132 , 7 , 10 ,   0.002613 , 205.954847
205.961806 ,   1.573011 , 7 , 10 ,   0.002891 , 205.961792
205.968750 ,   1.553161 , 7 , 10 ,   0.007714 , 205.968736
205.975694 ,   1.548318 , 7 , 10 ,   0.002741 , 205.975681
205.982639 ,   1.537829 , 7 , 10 ,   0.001772 , 205.982625
205.989583 ,   1.554912 , 7 , 10 ,   0.006670 , 205.989570
205.996528 ,   1.531045 , 7 , 10 ,   0.009001 , 205.996514
206.003472 ,   1.538455 , 7 , 10 ,   0.004719 , 206.003458
206.010417 ,   1.572527 , 7 , 10 ,   0.006178 , 206.010403
206.017361 ,   1.563627 , 7 , 10 ,   0.004723 , 206.017347
206.024306 ,   1.559358 , 7 , 10 ,   0.001736 , 206.024292
206.031250 ,   1.562701 , 7 , 10 ,   0.003362 , 206.031236
206.038194 ,   1.550231 , 7 , 10 ,   0.003651 , 206.038181
206.045139 ,   1.545119 , 7 , 10 ,   0.003567 , 206.045125
206.052083 ,   1.533042 , 7 , 10 ,   0.002000 , 206.052070
206.059028 ,   1.523383 , 7 , 10 ,   0.004709 , 206.059014
206.065972 ,   1.507658 , 7 , 10 ,   0.005328 , 206.065958
206.072917 ,   1.493960 , 7 , 10 ,   0.003462 , 206.072903
206.079861 ,   1.508707 , 7 , 10 ,   0.010256 , 206.079847
206.086806 ,   1.528224 , 7 , 10 ,   0.006331 , 206.086792
206.093750 ,   1.545629 , 7 , 10 ,   0.008815 , 206.093736
206.100694 ,   1.583330 , 7 , 10 ,   0.005745 , 206.100681
206.107639 ,   1.597536 , 7 , 10 ,   0.012941 , 206.107625
206.114583 ,   1.595999 , 7 , 10 ,   0.009155 , 206.114570
206.121528 ,   1.571984 , 7 , 10 ,   0.008472 , 206.121514
206.128472 ,   1.575783 , 7 , 10 ,   0.008670 , 206.128458
206.135417 ,   1.583460 , 7 , 10 ,   0.001710 , 206.135403
206.142361 ,   1.568017 , 7 , 10 ,   0.008536 , 206.142347
206.149306 ,   1.548963 , 7 , 10 ,   0.003552 , 206.149292
206.156250 ,   1.557863 , 7 , 10 ,   0.001495 , 206.156236
206.163194 ,   1.559468 , 7 , 10 ,   0.001671 , 206.163181
206.170139 ,   1.564217 , 7 , 10 ,   0.005189 , 206.170125
206.177083 ,   1.580914 , 7 , 10 ,   0.003520 , 206.177070
206.184028 ,   1.605580 , 7 , 10 ,   0.016106 , 206.184014
206.190972 ,   1.640290 , 7 , 10 ,   0.003163 , 206.190958
206.197917 ,   1.630537 , 7 , 10 ,   0.001756 , 206.197903
206.204861 ,   1.638038 , 7 , 10 ,   0.003164 , 206.204847
206.211806 ,   1.634001 , 7 , 10 ,   0.005916 , 206.211792
206.218750 ,   1.617965 , 7 , 10 ,   0.003208 , 206.218736
206.225694 ,   1.620690 , 7 , 10 ,   0.004872 , 206.225681
206.232639 ,   1.629880 , 7 , 10 ,   0.004076 , 206.232625
206.239583 ,   1.644807 , 7 , 10 ,   0.004168 , 206.239570
206.246528 ,   1.629220 , 7 , 10 ,   0.006391 , 206.246514
206.253472 ,   1.606423 , 7 , 10 ,   0.006809 , 206.253458
206.260417 ,   1.586897 , 7 , 10 ,   0.008796 , 206.260403
206.267361 ,   1.570207 , 7 , 10 ,   0.001577 , 206.267347
206.274306 ,   1.568529 , 7 , 10 ,   0.003110 , 206.274292
206.281250 ,   1.551390 , 7 , 10 ,   0.007747 , 206.281236
206.288194 ,   1.557509 , 7 , 10 ,   0.004647 , 206.288181
206.295139 ,   1.593511 , 7 , 10 ,   0.009831 , 206.295125
206.302083 ,   1.554516 , 7 , 10 ,   0.012562 , 206.302070
206.309028 ,   1.527615 , 7 , 10 ,   0.008142 , 206.309014
206.315972 ,   1.541714 , 7 , 10 ,   0.004892 , 206.315958
206.322917 ,   1.526016 , 7 , 10 ,   0.006900 , 206.322903
206.329861 ,   1.511996 , 7 , 10 ,   0.003940 , 206.329847
206.336806 ,   1.498617 , 7 , 10 ,   0.004843 , 206.336792
206.343750 ,   1.486368 , 7 , 10 ,   0.001104 , 206.343736
206.350694 ,   1.484399 , 7 , 10 ,   0.003558 , 206.350681
206.357639 ,   1.475014 , 7 , 10 ,   0.001701 , 206.357625
206.364583 ,   1.478385 , 7 , 10 ,   0.001504 , 206.364570
206.371528 ,   1.479745 , 7 , 10 ,   0.002417 , 206.371514
206.378472 ,   1.465720 , 7 , 10 ,   0.005723 , 206.378458
206.385417 ,   1.459967 , 7 , 10 ,   0.002479 , 206.385403
206.392361 ,   1.447217 , 7 , 10 ,   0.008286 , 206.392347
206.399306 ,   1.443831 , 7 , 10 ,   0.005595 , 206.399292
206.406250 ,   1.457671 , 7 , 10 ,   0.001716 , 206.406236
206.413194 ,   1.456494 , 7 , 10 ,   0.001875 , 206.413181
206.420139 ,   1.445275 , 7 , 10 ,   0.007150 , 206.420125
206.427083 ,   1.443868 , 7 , 10 ,   0.003333 , 206.427070
206.434028 ,   1.432412 , 7 , 10 ,   0.005987 , 206.434014
206.440972 ,   1.408689 , 7 , 10 ,   0.006628 , 206.440958
206.447917 ,   1.471621 , 7 , 10 ,   0.039114 , 206.447903
206.454861 ,   1.539257 , 7 , 10 ,   0.007267 , 206.454847
206.461806 ,   1.552124 , 7 , 10 ,   0.001548 , 206.461792
206.468750 ,   1.543436 , 7 , 10 ,   0.006836 , 206.468736
206.475694 ,   1.512344 , 7 , 10 ,   0.009214 , 206.475681
206.482639 ,   1.492191 , 7 , 10 ,   0.005066 , 206.482625
206.489583 ,   1.483719 , 7 , 10 ,   0.000587 , 206.489570
206.496528 ,   1.494416 , 7 , 10 ,   0.006230 , 206.496514
206.503472 ,   1.493885 , 7 , 10 ,   0.001674 , 206.503458
206.510417 ,   1.494038 , 7 , 10 ,   0.005291 , 206.510403
206.517361 ,   1.500155 , 7 , 10 ,   0.004414 , 206.517347
206.524306 ,   1.493216 , 7 , 10 ,   0.002286 , 206.524292
206.531250 ,   1.500065 , 7 , 10 ,   0.005244 , 206.531236
206.538194 ,   1.514170 , 7 , 10 ,   0.010356 , 206.538181
206.545139 ,   1.542946 , 7 , 10 ,   0.002983 , 206.545125
206.552083 ,   1.529300 , 7 , 10 ,   0.009845 , 206.552070
206.559028 ,   1.500263 , 7 , 10 ,   0.007301 , 206.559014
206.565972 ,   1.484305 , 7 , 10 ,   0.009549 , 206.565958
206.572917 ,   1.537718 , 7 , 10 ,   0.010205 , 206.572903
206.579861 ,   1.545695 , 7 , 10 ,   0.004440 , 206.579847
206.586806 ,   1.546682 , 7 , 10 ,   0.003718 , 206.586792
206.593750 ,   1.566287 , 7 , 10 ,   0.004218 , 206.593736
206.600694 ,   1.561588 , 7 , 10 ,   0.002798 , 206.600681
206.607639 ,   1.547225 , 7 , 10 ,   0.005052 , 206.607625
206.614583 ,   1.529800 , 7 , 10 ,   0.003051 , 206.614570
206.621528 ,   1.525850 , 7 , 6 ,   0.000652 , 206.620125
206.628472 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.635417 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.642361 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.649306 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.656250 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.663194 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.670139 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.677083 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.684028 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.690972 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.697917 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.704861 ,   1.530471 , 7 , 6 ,   0.002403 , 206.706260
206.711806 ,   1.543146 , 7 , 10 ,   0.006573 , 206.711792
206.718750 ,   1.565935 , 7 , 10 ,   0.003314 , 206.718736
206.725694 ,   1.563177 , 7 , 10 ,   0.002185 , 206.725681
206.732639 ,   1.562402 , 7 , 10 ,   0.000753 , 206.732625
206.739583 ,   1.558474 , 7 , 10 ,   0.001685 , 206.739570
206.746528 ,   1.550277 , 7 , 10 ,   0.007569 , 206.746514
206.753472 ,   1.527424 , 7 , 10 ,   0.003102 , 206.753458
206.760417 ,   1.517748 , 7 , 10 ,   0.003895 , 206.760403
206.767361 ,   1.512916 , 7 , 10 ,   0.001325 , 206.767347
206.774306 ,   1.520473 , 7 , 10 ,   0.010513 , 206.774292
206.781250 ,   1.557685 , 7 , 10 ,   0.007195 , 206.781236
206.788194 ,   1.539113 , 7 , 10 ,   0.010833 , 206.788181
206.795139 ,   1.549387 , 7 , 10 ,   0.005070 , 206.795125
206.802083 ,   1.560857 , 7 , 10 ,   0.002506 , 206.802070
206.809028 ,   1.552281 , 7 , 10 ,   0.005828 , 206.809014
206.815972 ,   1.525139 , 7 , 10 ,   0.008548 , 206.815958
206.822917 ,   1.508292 , 7 , 10 ,   0.002181 , 206.822903
206.829861 ,   1.517892 , 7 , 10 ,   0.006618 , 206.829847
206.836806 ,   1.530049 , 7 , 10 ,   0.003262 , 206.836792
206.843750 ,   1.529451 , 7 , 10 ,   0.003272 , 206.843736
206.850694 ,   1.518343 , 7 , 10 ,   0.002397 , 206.850681
206.857639 ,   1.510224 , 7 , 10 ,   0.004276 , 206.857625
206.864583 ,   1.498762 , 7 , 10 ,   0.002244 , 206.864570
206.871528 ,   1.494063 , 7 , 10 ,   0.001729 , 206.871514
206.878472 ,   1.485759 , 7 , 10 ,   0.004261 , 206.878458
206.885417 ,   1.474731 , 7 , 10 ,   0.001579 , 206.885403
206.892361 ,   1.479064 , 7 , 10 ,   0.001842 , 206.892347
206.899306 ,   1.484310 , 7 , 10 ,   0.003056 , 206.899292
206.906250 ,   1.494627 , 7 , 10 ,   0.005280 , 206.906236
206.913194 ,   1.486680 , 7 , 10 ,   0.001526 , 206.913181
206.920139 ,   1.478141 , 7 , 10 ,   0.003188 , 206.920125
206.927083 ,   1.470379 , 7 , 10 ,   0.004651 , 206.927070
206.934028 ,   1.449912 , 7 , 10 ,   0.004166 , 206.934014
206.940972 ,   1.444704 , 7 , 10 ,   0.002159 , 206.940958
206.947917 ,   1.450681 , 7 , 10 ,   0.006578 , 206.947903
206.954861 ,   1.467934 , 7 , 10 ,   0.003870 , 206.954847
206.961806 ,   1.469661 , 7 , 10 ,   0.002434 , 206.961792
206.968750 ,   1.463994 , 7 , 10 ,   0.000901 , 206.968736
206.975694 ,   1.453232 , 7 , 10 ,   0.005087 , 206.975681
206.982639 ,   1.458222 , 7 , 10 ,   0.003721 , 206.982625
206.989583 ,   1.467802 , 7 , 10 ,   0.001647 , 206.989570
206.996528 ,   1.456712 , 7 , 10 ,   0.003179 , 206.996514
207.003472 ,   1.447288 , 7 , 10 ,   0.004096 , 207.003458
207.010417 ,   1.430607 , 7 , 10 ,   0.005036 , 207.010403
207.017361 ,   1.408107 , 7 , 10 ,   0.005434 , 207.017347
207.024306 ,   1.415871 , 7 , 10 ,   0.008823 , 207.024292
207.031250 ,   1.441903 , 7 , 10 ,   0.010216 , 207.031236
207.038194 ,   1.473193 , 7 , 10 ,   0.008916 , 207.038181
207.045139 ,   1.470887 , 7 , 10 ,   0.009586 , 207.045125
207.052083 ,   1.494483 , 7 , 10 ,   0.004096 , 207.052070
207.059028 ,   1.488106 , 7 , 10 ,   0.003808 , 207.059014
207.065972 ,   1.474495 , 7 , 10 ,   0.004168 , 207.065958
207.072917 ,   1.459725 , 7 , 10 ,   0.004881 , 207.072903
207.079861 ,   1.448946 , 7 , 10 ,   0.002113 , 207.079847
207.086806 ,   1.445493 , 7 , 10 ,   0.002783 , 207.086792
207.093750 ,   1.446345 , 7 , 10 ,   0.001398 , 207.093736
207.100694 ,   1.446910 , 7 , 10 ,   0.001123 , 207.100681
207.107639 ,   1.451554 , 7 , 10 ,   0.002919 , 207.107625
207.114583 ,   1.451774 , 7 , 10 ,   0.002576 , 207.114570
207.121528 ,   1.459446 , 7 , 10 ,   0.002125 , 207.121514
207.128472 ,   1.466258 , 7 , 10 ,   0.000947 , 207.128458
207.135417 ,   1.465911 , 7 , 10 ,   0.002697 , 207.135403
207.142361 ,   1.464456 , 7 , 10 ,   0.003019 , 207.142347
207.149306 ,   1.459034 , 7 , 10 ,   0.001142 , 207.149292
207.156250 ,   1.456069 , 7 , 10 ,   0.002793 , 207.156236
207.163194 ,   1.456633 , 7 , 10 ,   0.006570 , 207.163181
207.170139 ,   1.482390 , 7 , 10 ,   0.004594 , 207.170125
207.177083 ,   1.491895 , 7 , 10 ,   0.001186 , 207.177070
207.184028 ,   1.491858 , 7 , 10 ,   0.001613 , 207.184014
207.190972 ,   1.485886 , 7 , 10 ,   0.002517 , 207.190958
207.197917 ,   1.460801 , 7 , 10 ,   0.008367 , 207.197903
207.204861 ,   1.450144 , 7 , 10 ,   0.001757 , 207.204847
207.211806 ,   1.479399 , 7 , 10 ,   0.018863 , 207.211792
207.218750 ,   1.548486 , 7 , 10 ,   0.015507 , 207.218736
207.225694 ,   1.577143 , 7 , 10 ,   0.002780 , 207.225681
207.232639 ,   1.588707 , 7 , 10 ,   0.003133 , 207.232625
207.239583 ,   1.572651 , 7 , 10 ,   0.018005 , 207.239570
207.246528 ,   1.520913 , 7 , 10 ,   0.007540 , 207.246514
207.253472 ,   1.513355 , 7 , 10 ,   0.015932 , 207.253458
207.260417 ,   1.494724 , 7 , 10 ,   0.017312 , 207.260403
207.267361 ,   1.514655 , 7 , 10 ,   0.003973 , 207.267347
207.274306 ,   1.504309 , 7 , 10 ,   0.002754 , 207.274292
207.281250 ,   1.498439 , 7 , 10 ,   0.001156 , 207.281236
207.288194 ,   1.494254 , 7 , 10 ,   0.002039 , 207.288181
207.295139 ,   1.482668 , 7 , 10 ,   0.002615 , 207.295125
207.302083 ,   1.462132 , 7 , 10 ,   0.012238 , 207.302070
207.309028 ,   1.443267 , 7 , 10 ,   0.004665 , 207.309014
207.315972 ,   1.446428 , 7 , 10 ,   0.003559 , 207.315958
207.322917 ,   1.451347 , 7 , 10 ,   0.006963 , 207.322903
207.329861 ,   1.457709 , 7 , 10 ,   0.001681 , 207.329847
207.336806 ,   1.466405 , 7 , 10 ,   0.008877 , 207.336792
207.343750 ,   1.481967 , 7 , 10 ,   0.002931 , 207.343736
207.350694 ,   1.469192 , 7 , 10 ,   0.005097 , 207.350681
207.357639 ,   1.481507 , 7 , 10 ,   0.006707 , 207.357625
207.364583 ,   1.490871 , 7 , 10 ,   0.000775 , 207.364570
207.371528 ,   1.483055 , 7 , 10 ,   0.008867 , 207.371514
207.378472 ,   1.448137 , 7 , 10 ,   0.006567 , 207.378458
207.385417 ,   1.446496 , 7 , 10 ,   0.003317 , 207.385403
207.392361 ,   1.458719 , 7 , 10 ,   0.003318 , 207.392347
207.399306 ,   1.463497 , 7 , 10 ,   0.008104 , 207.399292
207.406250 ,   1.479739 , 7 , 10 ,   0.002972 , 207.406236
207.413194 ,   1.486400 , 7 , 10 ,   0.005098 , 207.413181
207.420139 ,   1.475159 , 7 , 10 ,   0.004091 , 207.420125
207.427083 ,   1.496762 , 7 , 10 ,   0.005703 , 207.427070
207.434028 ,   1.504751 , 7 , 10 ,   0.006739 , 207.434014
207.440972 ,   1.510875 , 7 , 10 ,   0.002680 , 207.440958
207.447917 ,   1.502338 , 7 , 10 ,   0.005716 , 207.447903
207.454861 ,   1.478447 , 7 , 10 ,   0.006820 , 207.454847
207.461806 ,   1.464943 , 7 , 10 ,   0.001000 , 207.461792
207.468750 ,   1.457627 , 7 , 10 ,   0.002251 , 207.468736
207.475694 ,   1.460326 , 7 , 10 ,   0.002369 , 207.475681
207.482639 ,   1.467874 , 7 , 10 ,   0.002048 , 207.482625
207.489583 ,   1.467190 , 7 , 10 ,   0.003265 , 207.489570
207.496528 ,   1.452559 , 7 , 10 ,   0.003009 , 207.496514
207.503472 ,   1.449525 , 7 , 10 ,   0.001827 , 207.503458
207.510417 ,   1.442416 , 7 , 10 ,   0.004042 , 207.510403
207.517361 ,   1.435052 , 7 , 10 ,   0.001553 , 207.517347
207.524306 ,   1.432354 , 7 , 10 ,   0.001326 , 207.524292
207.531250 ,   1.446451 , 7 , 10 ,   0.012949 , 207.531236
207.538194 ,   1.452330 , 7 , 10 ,   0.010307 , 207.538181
207.545139 ,   1.416509 , 7 , 10 ,   0.025438 , 207.545125
207.552083 ,   1.328912 , 7 , 10 ,   0.024395 , 207.552070
207.559028 ,   1.281882 , 7 , 10 ,   0.009116 , 207.559014
207.565972 ,   1.258813 , 7 , 10 ,   0.008377 , 207.565958
207.572917 ,   1.234427 , 7 , 10 ,   0.005948 , 207.572903
207.579861 ,   1.225507 , 7 , 10 ,   0.002586 , 207.579847
207.586806 ,   1.207902 , 7 , 10 ,   0.003992 , 207.586792
207.593750 ,   1.202915 , 7 , 10 ,   0.007404 , 207.593736
207.600694 ,   1.181509 , 7 , 10 ,   0.002394 , 207.600681
207.607639 ,   1.181085 , 7 , 10 ,   0.002339 , 207.607625
207.614583 ,   1.196446 , 7 , 10 ,   0.005675 , 207.614570
207.621528 ,   1.208819 , 7 , 10 ,   0.003238 , 207.621514
207.628472 ,   1.212578 , 7 , 10 ,   0.009146 , 207.628458
207.635417 ,   1.241269 , 7 , 10 ,   0.012611 , 207.635403
207.642361 ,   1.251295 , 7 , 10 ,   0.005919 , 207.642347
207.649306 ,   1.243537 , 7 , 10 ,   0.005539 , 207.649292
207.656250 ,   1.254695 , 7 , 10 ,   0.002425 , 207.656236
207.663194 ,   1.262630 , 7 , 10 ,   0.004365 , 207.663181
207.670139 ,   1.278732 , 7 , 10 ,   0.002786 , 207.670125
207.677083 ,   1.270359 , 7 , 10 ,   0.001952 , 207.677070
207.684028 ,   1.281409 , 7 , 10 ,   0.004868 , 207.684014
207.690972 ,   1.350529 , 7 , 10 ,   0.029096 , 207.690958
207.697917 ,   1.354521 , 7 , 10 ,   0.008343 , 207.697904
207.704861 ,   1.323211 , 7 , 10 ,   0.013001 , 207.704847
207.711806 ,   1.278981 , 7 , 10 ,   0.016298 , 207.711792
207.718750 ,   1.210565 , 7 , 10 ,   0.015032 , 207.718736
207.725694 ,   1.247297 , 7 , 10 ,   0.038118 , 207.725681
207.732639 ,   1.298787 , 7 , 10 ,   0.001949 , 207.732625
207.739583 ,   1.298798 , 7 , 10 ,   0.005976 , 207.739570
207.746528 ,   1.302550 , 7 , 10 ,   0.008566 , 207.746514
207.753472 ,   1.337021 , 7 , 10 ,   0.004937 , 207.753458
207.760417 ,   1.334026 , 7 , 10 ,   0.002585 , 207.760403
207.767361 ,   1.318711 , 7 , 10 ,   0.009739 , 207.767347
207.774306 ,   1.285661 , 7 , 10 ,   0.009463 , 207.774292
207.781250 ,   1.292247 , 7 , 10 ,   0.011427 , 207.781236
207.788194 ,   1.324832 , 7 , 10 ,   0.012305 , 207.788181
207.795139 ,   1.355682 , 7 , 10 ,   0.003839 , 207.795125
207.802083 ,   1.348346 , 7 , 10 ,   0.002502 , 207.802070
207.809028 ,   1.352272 , 7 , 10 ,   0.002649 , 207.809014
207.815972 ,   1.370093 , 7 , 10 ,   0.002972 , 207.815958
207.822917 ,   1.388443 , 7 , 10 ,   0.010020 , 207.822903
207.829861 ,   1.417395 , 7 , 10 ,   0.003231 , 207.829847
207.836806 ,   1.412884 , 7 , 10 ,   0.005671 , 207.836792
207.843750 ,   1.390220 , 7 , 10 ,   0.008191 , 207.843736
207.850694 ,   1.364329 , 7 , 10 ,   0.006570 , 207.850681
207.857639 ,   1.307188 , 7 , 10 ,   0.047966 , 207.857625
207.864583 ,   1.222565 , 7 , 10 ,   0.026302 , 207.864570
207.871528 ,   1.296107 , 7 , 10 ,   0.024656 , 207.871514
207.878472 ,   1.350110 , 7 , 10 ,   0.026025 , 207.878458
207.885417 ,   1.424793 , 7 , 10 ,   0.018684 , 207.885403
207.892361 ,   1.415577 , 7 , 10 ,   0.014378 , 207.892347
207.899306 ,   1.378349 , 7 , 10 ,   0.010347 , 207.899292
207.906250 ,   1.334995 , 7 , 10 ,   0.015513 , 207.906236
207.913194 ,   1.303530 , 7 , 10 ,   0.003143 , 207.913181
207.920139 ,   1.288680 , 7 , 10 ,   0.002915 , 207.920125
207.927083 ,   1.281034 , 7 , 10 ,   0.004560 , 207.927070
207.934028 ,   1.283829 , 7 , 10 ,   0.008005 , 207.934014
207.940972 ,   1.288530 , 7 , 10 ,   0.002639 , 207.940958
207.947917 ,   1.292984 , 7 , 10 ,   0.006473 , 207.947903
207.954861 ,   1.314058 , 7 , 10 ,   0.004133 , 207.954847
207.961806 ,   1.329682 , 7 , 10 ,   0.009522 , 207.961792
207.968750 ,   1.357112 , 7 , 10 ,   0.003976 , 207.968736
207.975694 ,   1.356816 , 7 , 10 ,   0.001971 , 207.975681
207.982639 ,   1.362432 , 7 , 10 ,   0.001508 , 207.982625
207.989583 ,   1.370383 , 7 , 10 ,   0.005912 , 207.989570
207.996528 ,   1.413273 , 7 , 10 ,   0.013098 , 207.996514
208.003472 ,   1.417586 , 7 , 10 ,   0.004676 , 208.003458
208.010417 ,   1.418076 , 7 , 10 ,   0.002515 , 208.010403
208.017361 ,   1.423719 , 7 , 10 ,   0.003998 , 208.017347
208.024306 ,   1.434960 , 7 , 10 ,   0.002983 , 208.024292
208.031250 ,   1.427051 , 7 , 10 ,   0.004919 , 208.031236
208.038194 ,   1.409202 , 7 , 10 ,   0.007023 , 208.038181
