%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Temperature Units: C
Device: SeaBird CTD 16 plus 6536 from: 2011-Oct-02 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Temperature (C) , Temperature QC Flag , Temperature Number Data Averaged , Temperature Standard Deviation , Temperature Bin Time Mean
205.482639 ,   8.718510 , 7 , 10 ,   0.003150 , 205.482625
205.489583 ,   8.725810 , 7 , 10 ,   0.001108 , 205.489570
205.496528 ,   8.727610 , 7 , 10 ,   0.000610 , 205.496514
205.503472 ,   8.727060 , 7 , 10 ,   0.000207 , 205.503458
205.510417 ,   8.726740 , 7 , 10 ,   0.000232 , 205.510403
205.517361 ,   8.727050 , 7 , 10 ,   0.000306 , 205.517347
205.524306 ,   8.728890 , 7 , 10 ,   0.000664 , 205.524292
205.531250 ,   8.725330 , 7 , 10 ,   0.005238 , 205.531236
205.538194 ,   8.719760 , 7 , 10 ,   0.002733 , 205.538181
205.545139 ,   8.725110 , 7 , 10 ,   0.001783 , 205.545125
205.552083 ,   8.725050 , 7 , 10 ,   0.000983 , 205.552070
205.559028 ,   8.727260 , 7 , 10 ,   0.000497 , 205.559014
205.565972 ,   8.728360 , 7 , 10 ,   0.000615 , 205.565958
205.572917 ,   8.728280 , 7 , 10 ,   0.000132 , 205.572903
205.579861 ,   8.728170 , 7 , 10 ,   0.000116 , 205.579847
205.586806 ,   8.728030 , 7 , 10 ,   0.000157 , 205.586792
205.593750 ,   8.727620 , 7 , 10 ,   0.000239 , 205.593736
205.600694 ,   8.727440 , 7 , 10 ,   0.000604 , 205.600681
205.607639 ,   8.729100 , 7 , 10 ,   0.000594 , 205.607625
205.614583 ,   8.728180 , 7 , 10 ,   0.000811 , 205.614570
205.621528 ,   8.722130 , 7 , 10 ,   0.003371 , 205.621514
205.628472 ,   8.716700 , 7 , 10 ,   0.001272 , 205.628458
205.635417 ,   8.711740 , 7 , 10 ,   0.002274 , 205.635403
205.642361 ,   8.710860 , 7 , 10 ,   0.002095 , 205.642347
205.649306 ,   8.708010 , 7 , 10 ,   0.001209 , 205.649292
205.656250 ,   8.714410 , 7 , 10 ,   0.007128 , 205.656236
205.663194 ,   8.726000 , 7 , 10 ,   0.000677 , 205.663181
205.670139 ,   8.727040 , 7 , 10 ,   0.000303 , 205.670125
205.677083 ,   8.727130 , 7 , 10 ,   0.000337 , 205.677070
205.684028 ,   8.726910 , 7 , 10 ,   0.000597 , 205.684014
205.690972 ,   8.727638 , 7 , 8 ,   0.000576 , 205.690264
205.697917 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.704861 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.711806 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.718750 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.725694 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.732639 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.739583 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.746528 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.753472 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.760417 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.767361 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.774306 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.781250 ,        NaN , 9 , 0 ,        NaN ,        NaN
205.788194 ,   8.725100 , 7 , 7 ,   0.000787 , 205.789222
205.795139 ,   8.727270 , 7 , 10 ,   0.000309 , 205.795125
205.802083 ,   8.726350 , 7 , 10 ,   0.000602 , 205.802070
205.809028 ,   8.725410 , 7 , 10 ,   0.000292 , 205.809014
205.815972 ,   8.724170 , 7 , 10 ,   0.000452 , 205.815958
205.822917 ,   8.722800 , 7 , 10 ,   0.000427 , 205.822903
205.829861 ,   8.722690 , 7 , 10 ,   0.000638 , 205.829847
205.836806 ,   8.723450 , 7 , 10 ,   0.000574 , 205.836792
205.843750 ,   8.721550 , 7 , 10 ,   0.001220 , 205.843736
205.850694 ,   8.721440 , 7 , 10 ,   0.004454 , 205.850681
205.857639 ,   8.716900 , 7 , 10 ,   0.003393 , 205.857625
205.864583 ,   8.711910 , 7 , 10 ,   0.004256 , 205.864570
205.871528 ,   8.708120 , 7 , 10 ,   0.002987 , 205.871514
205.878472 ,   8.708760 , 7 , 10 ,   0.002975 , 205.878458
205.885417 ,   8.707020 , 7 , 10 ,   0.001273 , 205.885403
205.892361 ,   8.700790 , 7 , 10 ,   0.002873 , 205.892347
205.899306 ,   8.695370 , 7 , 10 ,   0.002294 , 205.899292
205.906250 ,   8.693320 , 7 , 10 ,   0.001076 , 205.906236
205.913194 ,   8.693850 , 7 , 10 ,   0.001075 , 205.913181
205.920139 ,   8.693760 , 7 , 10 ,   0.000552 , 205.920125
205.927083 ,   8.699810 , 7 , 10 ,   0.006247 , 205.927070
205.934028 ,   8.704860 , 7 , 10 ,   0.001177 , 205.934014
205.940972 ,   8.705600 , 7 , 10 ,   0.003262 , 205.940958
205.947917 ,   8.703290 , 7 , 10 ,   0.001411 , 205.947903
205.954861 ,   8.697790 , 7 , 10 ,   0.002571 , 205.954847
205.961806 ,   8.698070 , 7 , 10 ,   0.004918 , 205.961792
205.968750 ,   8.707450 , 7 , 10 ,   0.001292 , 205.968736
205.975694 ,   8.702760 , 7 , 10 ,   0.001640 , 205.975681
205.982639 ,   8.698390 , 7 , 10 ,   0.001713 , 205.982625
205.989583 ,   8.687640 , 7 , 10 ,   0.006586 , 205.989570
205.996528 ,   8.686480 , 7 , 10 ,   0.007435 , 205.996514
206.003472 ,   8.698380 , 7 , 10 ,   0.012337 , 206.003458
206.010417 ,   8.723010 , 7 , 10 ,   0.001226 , 206.010403
206.017361 ,   8.715410 , 7 , 10 ,   0.006259 , 206.017347
206.024306 ,   8.713260 , 7 , 10 ,   0.005930 , 206.024292
206.031250 ,   8.721680 , 7 , 10 ,   0.003500 , 206.031236
206.038194 ,   8.729290 , 7 , 10 ,   0.000935 , 206.038181
206.045139 ,   8.731410 , 7 , 10 ,   0.000384 , 206.045125
206.052083 ,   8.732170 , 7 , 10 ,   0.000508 , 206.052070
206.059028 ,   8.733000 , 7 , 10 ,   0.000462 , 206.059014
206.065972 ,   8.733160 , 7 , 10 ,   0.000548 , 206.065958
206.072917 ,   8.731670 , 7 , 10 ,   0.000667 , 206.072903
206.079861 ,   8.730190 , 7 , 10 ,   0.002134 , 206.079847
206.086806 ,   8.732540 , 7 , 10 ,   0.000353 , 206.086792
206.093750 ,   8.728600 , 7 , 10 ,   0.003119 , 206.093736
206.100694 ,   8.725460 , 7 , 10 ,   0.003339 , 206.100681
206.107639 ,   8.729390 , 7 , 10 ,   0.001271 , 206.107625
206.114583 ,   8.729590 , 7 , 10 ,   0.000456 , 206.114570
206.121528 ,   8.728820 , 7 , 10 ,   0.001403 , 206.121514
206.128472 ,   8.726020 , 7 , 10 ,   0.000899 , 206.128458
206.135417 ,   8.726410 , 7 , 10 ,   0.001258 , 206.135403
206.142361 ,   8.727620 , 7 , 10 ,   0.000820 , 206.142347
206.149306 ,   8.728250 , 7 , 10 ,   0.001819 , 206.149292
206.156250 ,   8.722390 , 7 , 10 ,   0.001661 , 206.156236
206.163194 ,   8.714600 , 7 , 10 ,   0.005834 , 206.163181
206.170139 ,   8.712620 , 7 , 10 ,   0.001658 , 206.170125
206.177083 ,   8.711640 , 7 , 10 ,   0.001542 , 206.177070
206.184028 ,   8.711730 , 7 , 10 ,   0.001933 , 206.184014
206.190972 ,   8.714120 , 7 , 10 ,   0.000316 , 206.190958
206.197917 ,   8.713820 , 7 , 10 ,   0.001436 , 206.197903
206.204861 ,   8.712280 , 7 , 10 ,   0.001721 , 206.204847
206.211806 ,   8.708860 , 7 , 10 ,   0.004790 , 206.211792
206.218750 ,   8.713320 , 7 , 10 ,   0.001130 , 206.218736
206.225694 ,   8.716060 , 7 , 10 ,   0.000602 , 206.225681
206.232639 ,   8.714290 , 7 , 10 ,   0.001927 , 206.232625
206.239583 ,   8.711720 , 7 , 10 ,   0.001372 , 206.239570
206.246528 ,   8.718030 , 7 , 10 ,   0.001719 , 206.246514
206.253472 ,   8.719780 , 7 , 10 ,   0.001232 , 206.253458
206.260417 ,   8.721480 , 7 , 10 ,   0.000399 , 206.260403
206.267361 ,   8.725020 , 7 , 10 ,   0.003059 , 206.267347
206.274306 ,   8.718990 , 7 , 10 ,   0.003536 , 206.274292
206.281250 ,   8.720910 , 7 , 10 ,   0.003853 , 206.281236
206.288194 ,   8.714410 , 7 , 10 ,   0.003717 , 206.288181
206.295139 ,   8.710600 , 7 , 10 ,   0.002160 , 206.295125
206.302083 ,   8.717750 , 7 , 10 ,   0.005529 , 206.302070
206.309028 ,   8.730140 , 7 , 10 ,   0.000949 , 206.309014
206.315972 ,   8.726380 , 7 , 10 ,   0.001382 , 206.315958
206.322917 ,   8.722670 , 7 , 10 ,   0.002586 , 206.322903
206.329861 ,   8.720560 , 7 , 10 ,   0.002205 , 206.329847
206.336806 ,   8.720730 , 7 , 10 ,   0.000956 , 206.336792
206.343750 ,   8.718960 , 7 , 10 ,   0.003612 , 206.343736
206.350694 ,   8.709400 , 7 , 10 ,   0.002095 , 206.350681
206.357639 ,   8.712900 , 7 , 10 ,   0.001497 , 206.357625
206.364583 ,   8.706290 , 7 , 10 ,   0.001709 , 206.364570
206.371528 ,   8.702590 , 7 , 10 ,   0.002702 , 206.371514
206.378472 ,   8.701370 , 7 , 10 ,   0.001379 , 206.378458
206.385417 ,   8.694810 , 7 , 10 ,   0.005388 , 206.385403
206.392361 ,   8.694500 , 7 , 10 ,   0.001962 , 206.392347
206.399306 ,   8.688200 , 7 , 10 ,   0.003001 , 206.399292
206.406250 ,   8.681230 , 7 , 10 ,   0.002878 , 206.406236
206.413194 ,   8.677210 , 7 , 10 ,   0.002313 , 206.413181
206.420139 ,   8.677560 , 7 , 10 ,   0.002318 , 206.420125
206.427083 ,   8.682500 , 7 , 10 ,   0.001191 , 206.427070
206.434028 ,   8.681220 , 7 , 10 ,   0.001904 , 206.434014
206.440972 ,   8.687700 , 7 , 10 ,   0.002996 , 206.440958
206.447917 ,   8.700630 , 7 , 10 ,   0.003815 , 206.447903
206.454861 ,   8.707520 , 7 , 10 ,   0.002198 , 206.454847
206.461806 ,   8.708400 , 7 , 10 ,   0.001500 , 206.461792
206.468750 ,   8.703840 , 7 , 10 ,   0.001713 , 206.468736
206.475694 ,   8.700920 , 7 , 10 ,   0.001010 , 206.475681
206.482639 ,   8.700560 , 7 , 10 ,   0.000536 , 206.482625
206.489583 ,   8.701350 , 7 , 10 ,   0.000502 , 206.489570
206.496528 ,   8.701600 , 7 , 10 ,   0.001166 , 206.496514
206.503472 ,   8.700690 , 7 , 10 ,   0.001121 , 206.503458
206.510417 ,   8.702340 , 7 , 10 ,   0.000945 , 206.510403
206.517361 ,   8.704330 , 7 , 10 ,   0.000884 , 206.517347
206.524306 ,   8.706010 , 7 , 10 ,   0.001062 , 206.524292
206.531250 ,   8.706480 , 7 , 10 ,   0.001314 , 206.531236
206.538194 ,   8.708750 , 7 , 10 ,   0.001627 , 206.538181
206.545139 ,   8.713350 , 7 , 10 ,   0.002125 , 206.545125
206.552083 ,   8.723080 , 7 , 10 ,   0.002193 , 206.552070
206.559028 ,   8.719900 , 7 , 10 ,   0.003581 , 206.559014
206.565972 ,   8.715940 , 7 , 10 ,   0.003034 , 206.565958
206.572917 ,   8.714610 , 7 , 10 ,   0.002510 , 206.572903
206.579861 ,   8.716100 , 7 , 10 ,   0.000675 , 206.579847
206.586806 ,   8.717990 , 7 , 10 ,   0.001373 , 206.586792
206.593750 ,   8.716560 , 7 , 10 ,   0.003256 , 206.593736
206.600694 ,   8.720600 , 7 , 10 ,   0.000677 , 206.600681
206.607639 ,   8.722870 , 7 , 10 ,   0.001632 , 206.607625
206.614583 ,   8.723440 , 7 , 10 ,   0.000672 , 206.614570
206.621528 ,   8.722617 , 7 , 6 ,   0.001085 , 206.620125
206.628472 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.635417 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.642361 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.649306 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.656250 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.663194 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.670139 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.677083 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.684028 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.690972 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.697917 ,        NaN , 9 , 0 ,        NaN ,        NaN
206.704861 ,   8.726017 , 7 , 6 ,   0.000826 , 206.706260
206.711806 ,   8.724910 , 7 , 10 ,   0.001194 , 206.711792
206.718750 ,   8.723970 , 7 , 10 ,   0.000419 , 206.718736
206.725694 ,   8.725270 , 7 , 10 ,   0.000327 , 206.725681
206.732639 ,   8.725520 , 7 , 10 ,   0.000355 , 206.732625
206.739583 ,   8.725820 , 7 , 10 ,   0.000711 , 206.739570
206.746528 ,   8.728650 , 7 , 10 ,   0.001055 , 206.746514
206.753472 ,   8.730560 , 7 , 10 ,   0.000178 , 206.753458
206.760417 ,   8.730490 , 7 , 10 ,   0.000273 , 206.760403
206.767361 ,   8.729890 , 7 , 10 ,   0.000612 , 206.767347
206.774306 ,   8.727430 , 7 , 10 ,   0.001823 , 206.774292
206.781250 ,   8.726740 , 7 , 10 ,   0.001098 , 206.781236
206.788194 ,   8.726540 , 7 , 10 ,   0.002699 , 206.788181
206.795139 ,   8.721770 , 7 , 10 ,   0.001514 , 206.795125
206.802083 ,   8.717770 , 7 , 10 ,   0.001845 , 206.802070
206.809028 ,   8.721300 , 7 , 10 ,   0.002112 , 206.809014
206.815972 ,   8.725130 , 7 , 10 ,   0.001137 , 206.815958
206.822917 ,   8.723560 , 7 , 10 ,   0.001202 , 206.822903
206.829861 ,   8.723830 , 7 , 10 ,   0.001890 , 206.829847
206.836806 ,   8.724510 , 7 , 10 ,   0.000843 , 206.836792
206.843750 ,   8.724420 , 7 , 10 ,   0.000727 , 206.843736
206.850694 ,   8.721080 , 7 , 10 ,   0.001965 , 206.850681
206.857639 ,   8.718430 , 7 , 10 ,   0.000383 , 206.857625
206.864583 ,   8.717330 , 7 , 10 ,   0.000683 , 206.864570
206.871528 ,   8.714390 , 7 , 10 ,   0.000824 , 206.871514
206.878472 ,   8.712080 , 7 , 10 ,   0.002112 , 206.878458
206.885417 ,   8.709190 , 7 , 10 ,   0.000626 , 206.885403
206.892361 ,   8.705630 , 7 , 10 ,   0.002146 , 206.892347
206.899306 ,   8.701790 , 7 , 10 ,   0.001074 , 206.899292
206.906250 ,   8.701880 , 7 , 10 ,   0.000947 , 206.906236
206.913194 ,   8.702280 , 7 , 10 ,   0.001442 , 206.913181
206.920139 ,   8.702500 , 7 , 10 ,   0.001108 , 206.920125
206.927083 ,   8.705020 , 7 , 10 ,   0.003472 , 206.927070
206.934028 ,   8.703540 , 7 , 10 ,   0.001616 , 206.934014
206.940972 ,   8.706940 , 7 , 10 ,   0.001017 , 206.940958
206.947917 ,   8.704640 , 7 , 10 ,   0.001578 , 206.947903
206.954861 ,   8.693700 , 7 , 10 ,   0.002678 , 206.954847
206.961806 ,   8.688670 , 7 , 10 ,   0.001812 , 206.961792
206.968750 ,   8.686400 , 7 , 10 ,   0.002679 , 206.968736
206.975694 ,   8.680310 , 7 , 10 ,   0.000963 , 206.975681
206.982639 ,   8.682400 , 7 , 10 ,   0.001171 , 206.982625
206.989583 ,   8.683240 , 7 , 10 ,   0.002670 , 206.989570
206.996528 ,   8.681380 , 7 , 10 ,   0.002669 , 206.996514
207.003472 ,   8.682210 , 7 , 10 ,   0.002155 , 207.003458
207.010417 ,   8.687480 , 7 , 10 ,   0.004248 , 207.010403
207.017361 ,   8.688660 , 7 , 10 ,   0.001796 , 207.017347
207.024306 ,   8.686920 , 7 , 10 ,   0.001928 , 207.024292
207.031250 ,   8.684680 , 7 , 10 ,   0.001084 , 207.031236
207.038194 ,   8.680760 , 7 , 10 ,   0.003401 , 207.038181
207.045139 ,   8.688890 , 7 , 10 ,   0.016210 , 207.045125
207.052083 ,   8.716430 , 7 , 10 ,   0.004933 , 207.052070
207.059028 ,   8.726720 , 7 , 10 ,   0.001987 , 207.059014
207.065972 ,   8.730440 , 7 , 10 ,   0.000574 , 207.065958
207.072917 ,   8.732020 , 7 , 10 ,   0.000648 , 207.072903
207.079861 ,   8.732210 , 7 , 10 ,   0.000357 , 207.079847
207.086806 ,   8.732100 , 7 , 10 ,   0.000540 , 207.086792
207.093750 ,   8.730940 , 7 , 10 ,   0.000799 , 207.093736
207.100694 ,   8.728840 , 7 , 10 ,   0.001730 , 207.100681
207.107639 ,   8.725950 , 7 , 10 ,   0.000998 , 207.107625
207.114583 ,   8.727320 , 7 , 10 ,   0.000670 , 207.114570
207.121528 ,   8.726000 , 7 , 10 ,   0.001788 , 207.121514
207.128472 ,   8.725360 , 7 , 10 ,   0.000562 , 207.128458
207.135417 ,   8.721920 , 7 , 10 ,   0.000844 , 207.135403
207.142361 ,   8.724680 , 7 , 10 ,   0.001877 , 207.142347
207.149306 ,   8.726160 , 7 , 10 ,   0.002771 , 207.149292
207.156250 ,   8.724270 , 7 , 10 ,   0.001036 , 207.156236
207.163194 ,   8.721500 , 7 , 10 ,   0.001355 , 207.163181
207.170139 ,   8.719090 , 7 , 10 ,   0.003429 , 207.170125
207.177083 ,   8.716490 , 7 , 10 ,   0.004118 , 207.177070
207.184028 ,   8.711670 , 7 , 10 ,   0.002898 , 207.184014
207.190972 ,   8.718030 , 7 , 10 ,   0.005862 , 207.190958
207.197917 ,   8.720170 , 7 , 10 ,   0.003507 , 207.197903
207.204861 ,   8.720060 , 7 , 10 ,   0.001353 , 207.204847
207.211806 ,   8.712510 , 7 , 10 ,   0.002496 , 207.211792
207.218750 ,   8.710190 , 7 , 10 ,   0.000260 , 207.218736
207.225694 ,   8.709870 , 7 , 10 ,   0.000724 , 207.225681
207.232639 ,   8.711140 , 7 , 10 ,   0.000789 , 207.232625
207.239583 ,   8.718570 , 7 , 10 ,   0.003748 , 207.239570
207.246528 ,   8.719080 , 7 , 10 ,   0.003262 , 207.246514
207.253472 ,   8.715690 , 7 , 10 ,   0.001146 , 207.253458
207.260417 ,   8.710450 , 7 , 10 ,   0.004866 , 207.260403
207.267361 ,   8.708560 , 7 , 10 ,   0.002583 , 207.267347
207.274306 ,   8.709570 , 7 , 10 ,   0.002735 , 207.274292
207.281250 ,   8.711320 , 7 , 10 ,   0.001617 , 207.281236
207.288194 ,   8.712280 , 7 , 10 ,   0.001877 , 207.288181
207.295139 ,   8.712680 , 7 , 10 ,   0.002335 , 207.295125
207.302083 ,   8.722020 , 7 , 10 ,   0.003361 , 207.302070
207.309028 ,   8.719860 , 7 , 10 ,   0.000595 , 207.309014
207.315972 ,   8.718970 , 7 , 10 ,   0.000657 , 207.315958
207.322917 ,   8.718480 , 7 , 10 ,   0.001326 , 207.322903
207.329861 ,   8.718960 , 7 , 10 ,   0.001258 , 207.329847
207.336806 ,   8.717400 , 7 , 10 ,   0.001911 , 207.336792
207.343750 ,   8.715650 , 7 , 10 ,   0.001671 , 207.343736
207.350694 ,   8.715610 , 7 , 10 ,   0.002559 , 207.350681
207.357639 ,   8.709230 , 7 , 10 ,   0.001877 , 207.357625
207.364583 ,   8.706080 , 7 , 10 ,   0.000312 , 207.364570
207.371528 ,   8.710640 , 7 , 10 ,   0.004212 , 207.371514
207.378472 ,   8.714880 , 7 , 10 ,   0.003295 , 207.378458
207.385417 ,   8.711120 , 7 , 10 ,   0.001531 , 207.385403
207.392361 ,   8.707550 , 7 , 10 ,   0.001746 , 207.392347
207.399306 ,   8.704270 , 7 , 10 ,   0.002371 , 207.399292
207.406250 ,   8.701390 , 7 , 10 ,   0.004639 , 207.406236
207.413194 ,   8.696330 , 7 , 10 ,   0.002951 , 207.413181
207.420139 ,   8.699220 , 7 , 10 ,   0.002041 , 207.420125
207.427083 ,   8.705840 , 7 , 10 ,   0.001355 , 207.427070
207.434028 ,   8.705240 , 7 , 10 ,   0.002789 , 207.434014
207.440972 ,   8.709530 , 7 , 10 ,   0.001277 , 207.440958
207.447917 ,   8.704630 , 7 , 10 ,   0.001511 , 207.447903
207.454861 ,   8.699700 , 7 , 10 ,   0.001433 , 207.454847
207.461806 ,   8.699060 , 7 , 10 ,   0.000669 , 207.461792
207.468750 ,   8.696240 , 7 , 10 ,   0.000974 , 207.468736
207.475694 ,   8.689600 , 7 , 10 ,   0.003430 , 207.475681
207.482639 ,   8.685520 , 7 , 10 ,   0.001935 , 207.482625
207.489583 ,   8.687510 , 7 , 10 ,   0.002709 , 207.489570
207.496528 ,   8.689970 , 7 , 10 ,   0.002030 , 207.496514
207.503472 ,   8.680720 , 7 , 10 ,   0.004016 , 207.503458
207.510417 ,   8.680630 , 7 , 10 ,   0.002901 , 207.510403
207.517361 ,   8.687930 , 7 , 10 ,   0.001578 , 207.517347
207.524306 ,   8.687730 , 7 , 10 ,   0.000955 , 207.524292
207.531250 ,   8.687520 , 7 , 10 ,   0.001914 , 207.531236
207.538194 ,   8.693510 , 7 , 10 ,   0.008255 , 207.538181
207.545139 ,   8.702370 , 7 , 10 ,   0.012219 , 207.545125
207.552083 ,   8.717470 , 7 , 10 ,   0.000606 , 207.552070
207.559028 ,   8.716850 , 7 , 10 ,   0.000615 , 207.559014
207.565972 ,   8.717640 , 7 , 10 ,   0.000324 , 207.565958
207.572917 ,   8.716910 , 7 , 10 ,   0.000654 , 207.572903
207.579861 ,   8.715450 , 7 , 10 ,   0.001115 , 207.579847
207.586806 ,   8.714780 , 7 , 10 ,   0.001016 , 207.586792
207.593750 ,   8.716200 , 7 , 10 ,   0.000757 , 207.593736
207.600694 ,   8.713170 , 7 , 10 ,   0.002818 , 207.600681
207.607639 ,   8.704820 , 7 , 10 ,   0.002351 , 207.607625
207.614583 ,   8.707360 , 7 , 10 ,   0.001730 , 207.614570
207.621528 ,   8.708500 , 7 , 10 ,   0.001897 , 207.621514
207.628472 ,   8.710360 , 7 , 10 ,   0.002548 , 207.628458
207.635417 ,   8.709650 , 7 , 10 ,   0.003001 , 207.635403
207.642361 ,   8.706390 , 7 , 10 ,   0.001639 , 207.642347
207.649306 ,   8.706320 , 7 , 10 ,   0.000809 , 207.649292
207.656250 ,   8.709840 , 7 , 10 ,   0.001683 , 207.656236
207.663194 ,   8.708830 , 7 , 10 ,   0.002357 , 207.663181
207.670139 ,   8.708750 , 7 , 10 ,   0.000889 , 207.670125
207.677083 ,   8.708200 , 7 , 10 ,   0.000474 , 207.677070
207.684028 ,   8.707030 , 7 , 10 ,   0.000975 , 207.684014
207.690972 ,   8.710010 , 7 , 10 ,   0.002981 , 207.690958
207.697917 ,   8.713910 , 7 , 10 ,   0.000373 , 207.697904
207.704861 ,   8.713400 , 7 , 10 ,   0.000350 , 207.704847
207.711806 ,   8.715990 , 7 , 10 ,   0.003186 , 207.711792
207.718750 ,   8.712460 , 7 , 10 ,   0.003296 , 207.718736
207.725694 ,   8.711130 , 7 , 10 ,   0.000170 , 207.725681
207.732639 ,   8.713150 , 7 , 10 ,   0.000785 , 207.732625
207.739583 ,   8.713940 , 7 , 10 ,   0.000465 , 207.739570
207.746528 ,   8.713610 , 7 , 10 ,   0.000443 , 207.746514
207.753472 ,   8.713760 , 7 , 10 ,   0.000417 , 207.753458
207.760417 ,   8.715500 , 7 , 10 ,   0.000333 , 207.760403
207.767361 ,   8.717250 , 7 , 10 ,   0.001372 , 207.767347
207.774306 ,   8.718080 , 7 , 10 ,   0.001271 , 207.774292
207.781250 ,   8.716760 , 7 , 10 ,   0.000817 , 207.781236
207.788194 ,   8.714570 , 7 , 10 ,   0.000558 , 207.788181
207.795139 ,   8.715550 , 7 , 10 ,   0.000450 , 207.795125
207.802083 ,   8.716000 , 7 , 10 ,   0.000249 , 207.802070
207.809028 ,   8.716460 , 7 , 10 ,   0.000757 , 207.809014
207.815972 ,   8.717440 , 7 , 10 ,   0.000212 , 207.815958
207.822917 ,   8.716550 , 7 , 10 ,   0.000232 , 207.822903
207.829861 ,   8.716350 , 7 , 10 ,   0.000306 , 207.829847
207.836806 ,   8.716470 , 7 , 10 ,   0.000200 , 207.836792
207.843750 ,   8.717110 , 7 , 10 ,   0.000482 , 207.843736
207.850694 ,   8.716820 , 7 , 10 ,   0.000457 , 207.850681
207.857639 ,   8.718720 , 7 , 10 ,   0.001287 , 207.857625
207.864583 ,   8.715610 , 7 , 10 ,   0.001138 , 207.864570
207.871528 ,   8.713890 , 7 , 10 ,   0.000999 , 207.871514
207.878472 ,   8.713010 , 7 , 10 ,   0.000367 , 207.878458
207.885417 ,   8.712080 , 7 , 10 ,   0.001321 , 207.885403
207.892361 ,   8.711450 , 7 , 10 ,   0.001142 , 207.892347
207.899306 ,   8.712810 , 7 , 10 ,   0.000420 , 207.899292
207.906250 ,   8.714400 , 7 , 10 ,   0.000494 , 207.906236
207.913194 ,   8.715030 , 7 , 10 ,   0.000521 , 207.913181
207.920139 ,   8.713660 , 7 , 10 ,   0.000669 , 207.920125
207.927083 ,   8.708870 , 7 , 10 ,   0.004509 , 207.927070
207.934028 ,   8.706400 , 7 , 10 ,   0.003213 , 207.934014
207.940972 ,   8.706280 , 7 , 10 ,   0.001813 , 207.940958
207.947917 ,   8.709970 , 7 , 10 ,   0.001183 , 207.947903
207.954861 ,   8.700260 , 7 , 10 ,   0.003215 , 207.954847
207.961806 ,   8.703350 , 7 , 10 ,   0.001929 , 207.961792
207.968750 ,   8.699480 , 7 , 10 ,   0.001812 , 207.968736
207.975694 ,   8.697810 , 7 , 10 ,   0.002143 , 207.975681
207.982639 ,   8.697540 , 7 , 10 ,   0.001855 , 207.982625
207.989583 ,   8.692850 , 7 , 10 ,   0.001471 , 207.989570
207.996528 ,   8.688330 , 7 , 10 ,   0.001638 , 207.996514
208.003472 ,   8.690420 , 7 , 10 ,   0.001939 , 208.003458
208.010417 ,   8.689230 , 7 , 10 ,   0.002199 , 208.010403
208.017361 ,   8.688380 , 7 , 10 ,   0.001299 , 208.017347
208.024306 ,   8.683010 , 7 , 10 ,   0.001746 , 208.024292
208.031250 ,   8.679470 , 7 , 10 ,   0.000685 , 208.031236
208.038194 ,   8.685120 , 7 , 10 ,   0.007128 , 208.038181
208.045139 ,   8.691120 , 7 , 10 ,   0.001891 , 208.045125
208.052083 ,   8.693210 , 7 , 10 ,   0.001774 , 208.052070
208.059028 ,   8.693950 , 7 , 10 ,   0.001229 , 208.059014
208.065972 ,   8.696300 , 7 , 10 ,   0.000606 , 208.065958
208.072917 ,   8.697810 , 7 , 10 ,   0.000534 , 208.072903
